date,shortfall_pct,rule_action,gap_to_target_action
2017-09-02,32.2604156213344,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 92.6% and reduce blasting delay to 1.4 hrs (Forecast: 731.0t) | Option 2: Increase uptime to 92.6% and reduce blasting delay to 1.3 hrs (Forecast: 739.7t) | Option 3: Increase uptime to 93.8% and reduce blasting delay to 1.4 hrs (Forecast: 739.2t)
2017-09-15,17.382387005806915,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 83.7% and reduce blasting delay to 1.7 hrs (Forecast: 734.0t) | Option 2: Increase uptime to 86.7% and reduce blasting delay to 2.0 hrs (Forecast: 731.4t) | Option 3: Increase uptime to 83.7% and reduce blasting delay to 1.5 hrs (Forecast: 732.2t)
2017-09-17,22.414530665154786,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 83.4% and reduce blasting delay to 1.7 hrs (Forecast: 729.6t) | Option 2: Increase uptime to 84.6% and reduce blasting delay to 1.7 hrs (Forecast: 729.6t) | Option 3: Increase uptime to 86.9% and reduce blasting delay to 1.9 hrs (Forecast: 730.4t)
2017-09-23,20.819419657939147,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 94.5% and reduce blasting delay to 2.9 hrs (Forecast: 731.2t) | Option 2: Increase uptime to 94.5% and reduce blasting delay to 2.7 hrs (Forecast: 747.1t) | Option 3: Increase uptime to 94.8% and reduce blasting delay to 2.7 hrs (Forecast: 733.2t)
2017-09-26,24.75864022600651,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 83.3% and reduce blasting delay to 1.8 hrs (Forecast: 737.1t) | Option 2: Increase uptime to 87.0% and reduce blasting delay to 2.1 hrs (Forecast: 734.3t) | Option 3: Increase uptime to 84.2% and reduce blasting delay to 1.8 hrs (Forecast: 737.1t)
2017-11-05,15.986304826166124,Primary Cause: lag_7d_mean_production_t. Review historical trends.,Option 1: Increase uptime to 87.9% and reduce blasting delay to 2.5 hrs (Forecast: 844.9t) | Option 2: Increase uptime to 88.5% and reduce blasting delay to 2.5 hrs (Forecast: 848.4t) | Option 3: Increase uptime to 89.1% and reduce blasting delay to 2.5 hrs (Forecast: 861.0t)
2017-11-13,15.12238323185534,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 90.0% and reduce blasting delay to 2.5 hrs (Forecast: 877.0t) | Option 2: Increase uptime to 85.7% and reduce blasting delay to 1.7 hrs (Forecast: 868.4t) | Option 3: Increase uptime to 88.6% and reduce blasting delay to 2.1 hrs (Forecast: 865.8t)
2017-11-14,28.66449017238356,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 87.5% and reduce blasting delay to 2.2 hrs (Forecast: 864.5t) | Option 2: Increase uptime to 88.7% and reduce blasting delay to 2.2 hrs (Forecast: 865.3t) | Option 3: Increase uptime to 90.0% and reduce blasting delay to 2.4 hrs (Forecast: 873.4t)
2017-11-18,15.245445243930488,Primary Cause: lag_7d_mean_production_t. Review historical trends.,Option 1: Increase uptime to 86.4% and reduce blasting delay to 2.2 hrs (Forecast: 873.5t) | Option 2: Increase uptime to 87.5% and reduce blasting delay to 2.3 hrs (Forecast: 872.6t) | Option 3: Increase uptime to 87.5% and reduce blasting delay to 2.2 hrs (Forecast: 901.3t)
2017-11-25,18.302020058962125,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 89.0% and reduce blasting delay to 2.2 hrs (Forecast: 888.1t) | Option 2: Increase uptime to 89.8% and reduce blasting delay to 2.4 hrs (Forecast: 886.4t) | Option 3: Increase uptime to 89.8% and reduce blasting delay to 2.2 hrs (Forecast: 914.0t)
2017-11-30,24.35912961464793,Primary Cause: lag_7d_mean_production_t. Review historical trends.,Option 1: Increase uptime to 82.6% and reduce blasting delay to 1.1 hrs (Forecast: 956.4t) | Option 2: Increase uptime to 84.0% and reduce blasting delay to 1.1 hrs (Forecast: 964.7t) | Option 3: Increase uptime to 82.6% and reduce blasting delay to 0.9 hrs (Forecast: 962.2t)
2017-12-01,22.00563103274381,Primary Cause: lag_7d_mean_production_t. Review historical trends.,Option 1: Increase uptime to 82.3% and reduce blasting delay to 1.1 hrs (Forecast: 909.1t) | Option 2: Increase uptime to 87.8% and reduce blasting delay to 1.7 hrs (Forecast: 907.1t) | Option 3: Increase uptime to 83.4% and reduce blasting delay to 1.1 hrs (Forecast: 984.3t)
2017-12-03,29.934201204409185,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 88.6% and reduce blasting delay to 1.8 hrs (Forecast: 931.8t) | Option 2: Increase uptime to 82.9% and reduce blasting delay to 1.1 hrs (Forecast: 953.7t) | Option 3: Increase uptime to 88.6% and reduce blasting delay to 1.6 hrs (Forecast: 927.6t)
2017-12-08,28.82054973341447,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 82.6% and reduce blasting delay to 1.2 hrs (Forecast: 952.5t) | Option 2: Increase uptime to 83.9% and reduce blasting delay to 1.2 hrs (Forecast: 960.9t) | Option 3: Increase uptime to 82.6% and reduce blasting delay to 1.0 hrs (Forecast: 958.4t)
2017-12-09,32.125091812490574,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 83.4% and reduce blasting delay to 1.1 hrs (Forecast: 977.2t) | Option 2: Increase uptime to 84.7% and reduce blasting delay to 1.1 hrs (Forecast: 977.2t) | Option 3: Increase uptime to 83.4% and reduce blasting delay to 0.9 hrs (Forecast: 983.0t)
2017-12-13,28.329492651684863,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 83.0% and reduce blasting delay to 1.1 hrs (Forecast: 970.2t) | Option 2: Increase uptime to 83.9% and reduce blasting delay to 1.1 hrs (Forecast: 970.2t) | Option 3: Increase uptime to 84.7% and reduce blasting delay to 1.1 hrs (Forecast: 970.2t)
2017-12-18,30.80670338065612,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 82.5% and reduce blasting delay to 1.2 hrs (Forecast: 954.7t) | Option 2: Increase uptime to 83.6% and reduce blasting delay to 1.2 hrs (Forecast: 963.0t) | Option 3: Increase uptime to 84.7% and reduce blasting delay to 1.2 hrs (Forecast: 963.0t)
2017-12-20,17.234775983959622,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 87.5% and reduce blasting delay to 1.7 hrs (Forecast: 943.0t) | Option 2: Increase uptime to 88.5% and reduce blasting delay to 1.7 hrs (Forecast: 943.8t) | Option 3: Increase uptime to 89.5% and reduce blasting delay to 1.7 hrs (Forecast: 946.0t)
2017-12-21,40.94363730819145,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 83.6% and reduce blasting delay to 1.2 hrs (Forecast: 982.3t) | Option 2: Increase uptime to 85.0% and reduce blasting delay to 1.2 hrs (Forecast: 982.3t) | Option 3: Increase uptime to 83.6% and reduce blasting delay to 1.0 hrs (Forecast: 988.1t)
2017-12-25,20.24561473037266,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 83.4% and reduce blasting delay to 1.1 hrs (Forecast: 958.5t) | Option 2: Increase uptime to 84.2% and reduce blasting delay to 1.1 hrs (Forecast: 958.5t) | Option 3: Increase uptime to 85.0% and reduce blasting delay to 1.1 hrs (Forecast: 958.5t)
2017-12-26,21.37029881269205,Primary Cause: lag_7d_mean_production_t. Review historical trends.,Option 1: Increase uptime to 82.9% and reduce blasting delay to 1.2 hrs (Forecast: 973.9t) | Option 2: Increase uptime to 84.1% and reduce blasting delay to 1.2 hrs (Forecast: 982.3t) | Option 3: Increase uptime to 82.9% and reduce blasting delay to 1.0 hrs (Forecast: 973.9t)
2018-01-03,19.44228928596261,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 83.1% and reduce blasting delay to 1.1 hrs (Forecast: 990.5t) | Option 2: Increase uptime to 84.2% and reduce blasting delay to 1.1 hrs (Forecast: 992.0t) | Option 3: Increase uptime to 85.4% and reduce blasting delay to 1.1 hrs (Forecast: 992.0t)
2018-01-05,36.18873543741336,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 82.5% and reduce blasting delay to 1.0 hrs (Forecast: 954.8t) | Option 2: Increase uptime to 83.6% and reduce blasting delay to 1.0 hrs (Forecast: 994.7t) | Option 3: Increase uptime to 84.8% and reduce blasting delay to 1.0 hrs (Forecast: 996.1t)
2018-01-06,18.932151830105614,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 99.6% and reduce blasting delay to 2.2 hrs (Forecast: 959.4t) | Option 2: Increase uptime to 99.6% and reduce blasting delay to 2.2 hrs (Forecast: 959.4t) | Option 3: Increase uptime to 99.7% and reduce blasting delay to 2.2 hrs (Forecast: 959.4t)
2018-01-08,37.570935965174655,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 84.2% and reduce blasting delay to 1.2 hrs (Forecast: 980.6t) | Option 2: Increase uptime to 85.6% and reduce blasting delay to 1.2 hrs (Forecast: 981.1t) | Option 3: Increase uptime to 84.2% and reduce blasting delay to 1.0 hrs (Forecast: 986.4t)
2018-01-12,23.012980612114305,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 87.0% and reduce blasting delay to 1.1 hrs (Forecast: 1000.5t) | Option 2: Increase uptime to 87.7% and reduce blasting delay to 1.1 hrs (Forecast: 1004.9t) | Option 3: Increase uptime to 88.3% and reduce blasting delay to 1.1 hrs (Forecast: 1001.9t)
2018-01-23,20.268104477654663,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 83.7% and reduce blasting delay to 1.2 hrs (Forecast: 994.7t) | Option 2: Increase uptime to 84.7% and reduce blasting delay to 1.2 hrs (Forecast: 996.1t) | Option 3: Increase uptime to 85.7% and reduce blasting delay to 1.2 hrs (Forecast: 1000.8t)
2018-01-25,21.63809022972008,Primary Cause: lag_7d_mean_production_t. Review historical trends.,Option 1: Increase uptime to 84.1% and reduce blasting delay to 1.1 hrs (Forecast: 990.6t) | Option 2: Increase uptime to 85.6% and reduce blasting delay to 1.1 hrs (Forecast: 985.4t) | Option 3: Increase uptime to 84.1% and reduce blasting delay to 1.0 hrs (Forecast: 996.5t)
2018-01-27,26.36279949187849,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 83.8% and reduce blasting delay to 1.1 hrs (Forecast: 989.5t) | Option 2: Increase uptime to 85.0% and reduce blasting delay to 1.1 hrs (Forecast: 989.5t) | Option 3: Increase uptime to 86.1% and reduce blasting delay to 1.1 hrs (Forecast: 993.7t)
2018-02-02,27.220956696941407,Primary Cause: lag_7d_mean_production_t. Review historical trends.,Option 1: Increase uptime to 83.2% and reduce blasting delay to 1.2 hrs (Forecast: 999.6t) | Option 2: Increase uptime to 84.6% and reduce blasting delay to 1.2 hrs (Forecast: 1001.0t) | Option 3: Increase uptime to 83.2% and reduce blasting delay to 1.0 hrs (Forecast: 1005.5t)
2018-02-03,32.3853527144497,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 82.5% and reduce blasting delay to 1.1 hrs (Forecast: 969.2t) | Option 2: Increase uptime to 83.6% and reduce blasting delay to 1.1 hrs (Forecast: 1009.1t) | Option 3: Increase uptime to 84.6% and reduce blasting delay to 1.1 hrs (Forecast: 1010.5t)
2018-02-05,15.567400933405535,Primary Cause: lag_7d_mean_production_t. Review historical trends.,Option 1: Increase uptime to 93.7% and reduce blasting delay to 2.2 hrs (Forecast: 964.6t) | Option 2: Increase uptime to 94.7% and reduce blasting delay to 2.3 hrs (Forecast: 966.1t) | Option 3: Increase uptime to 94.0% and reduce blasting delay to 2.2 hrs (Forecast: 964.6t)
2018-02-07,21.588099969902338,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 88.8% and reduce blasting delay to 1.0 hrs (Forecast: 995.5t) | Option 2: Increase uptime to 89.3% and reduce blasting delay to 1.0 hrs (Forecast: 995.5t) | Option 3: Increase uptime to 89.9% and reduce blasting delay to 1.0 hrs (Forecast: 995.5t)
2018-02-10,22.921758643931497,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 83.9% and reduce blasting delay to 1.1 hrs (Forecast: 984.5t) | Option 2: Increase uptime to 85.0% and reduce blasting delay to 1.1 hrs (Forecast: 984.5t) | Option 3: Increase uptime to 83.9% and reduce blasting delay to 1.0 hrs (Forecast: 990.4t)
2018-02-13,49.64476637972589,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 83.9% and reduce blasting delay to 1.2 hrs (Forecast: 979.7t) | Option 2: Increase uptime to 85.3% and reduce blasting delay to 1.2 hrs (Forecast: 979.7t) | Option 3: Increase uptime to 83.9% and reduce blasting delay to 1.0 hrs (Forecast: 985.5t)
2018-02-17,16.56472503969265,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 94.9% and reduce blasting delay to 2.3 hrs (Forecast: 961.8t) | Option 2: Increase uptime to 94.0% and reduce blasting delay to 2.2 hrs (Forecast: 959.6t) | Option 3: Increase uptime to 94.3% and reduce blasting delay to 2.2 hrs (Forecast: 959.6t)
2018-02-21,15.71307874701032,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 83.0% and reduce blasting delay to 1.2 hrs (Forecast: 959.7t) | Option 2: Increase uptime to 83.9% and reduce blasting delay to 1.2 hrs (Forecast: 1001.0t) | Option 3: Increase uptime to 84.7% and reduce blasting delay to 1.2 hrs (Forecast: 1001.0t)
2018-02-27,22.507300109912727,Primary Cause: lag_7d_mean_production_t. Review historical trends.,Option 1: Increase uptime to 87.8% and reduce blasting delay to 1.6 hrs (Forecast: 964.9t) | Option 2: Increase uptime to 91.3% and reduce blasting delay to 2.2 hrs (Forecast: 963.0t) | Option 3: Increase uptime to 88.6% and reduce blasting delay to 1.6 hrs (Forecast: 968.4t)
2018-03-03,29.784901031300738,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 84.0% and reduce blasting delay to 1.2 hrs (Forecast: 994.4t) | Option 2: Increase uptime to 85.3% and reduce blasting delay to 1.2 hrs (Forecast: 994.4t) | Option 3: Increase uptime to 84.0% and reduce blasting delay to 1.0 hrs (Forecast: 1000.2t)
2018-03-05,35.40099682648208,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 84.0% and reduce blasting delay to 1.2 hrs (Forecast: 982.1t) | Option 2: Increase uptime to 85.0% and reduce blasting delay to 1.2 hrs (Forecast: 982.1t) | Option 3: Increase uptime to 86.1% and reduce blasting delay to 1.2 hrs (Forecast: 994.7t)
2018-03-06,24.50270542031961,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 91.6% and reduce blasting delay to 1.1 hrs (Forecast: 962.1t) | Option 2: Increase uptime to 91.6% and reduce blasting delay to 1.0 hrs (Forecast: 960.8t) | Option 3: Increase uptime to 87.3% and reduce blasting delay to 0.6 hrs (Forecast: 962.0t)
2018-03-08,26.328103865810924,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 92.8% and reduce blasting delay to 1.1 hrs (Forecast: 971.1t) | Option 2: Increase uptime to 92.8% and reduce blasting delay to 0.9 hrs (Forecast: 977.6t) | Option 3: Increase uptime to 94.3% and reduce blasting delay to 1.1 hrs (Forecast: 984.9t)
2018-03-09,21.825176571628177,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 95.6% and reduce blasting delay to 1.2 hrs (Forecast: 996.8t) | Option 2: Increase uptime to 91.2% and reduce blasting delay to 0.7 hrs (Forecast: 968.2t) | Option 3: Increase uptime to 95.6% and reduce blasting delay to 1.1 hrs (Forecast: 996.8t)
2018-03-13,15.868630916260654,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 94.7% and reduce blasting delay to 2.2 hrs (Forecast: 964.0t) | Option 2: Increase uptime to 94.7% and reduce blasting delay to 2.1 hrs (Forecast: 960.7t) | Option 3: Increase uptime to 95.2% and reduce blasting delay to 2.2 hrs (Forecast: 966.2t)
2018-03-17,33.71143267583753,Primary Cause: lag_7d_mean_production_t. Review historical trends.,Option 1: Increase uptime to 87.7% and reduce blasting delay to 1.7 hrs (Forecast: 962.9t) | Option 2: Increase uptime to 87.7% and reduce blasting delay to 1.5 hrs (Forecast: 961.5t) | Option 3: Increase uptime to 83.6% and reduce blasting delay to 1.2 hrs (Forecast: 981.6t)
2018-03-18,20.06480862094562,Primary Cause: lag_7d_mean_production_t. Review historical trends.,Option 1: Increase uptime to 82.5% and reduce blasting delay to 1.1 hrs (Forecast: 964.4t) | Option 2: Increase uptime to 83.4% and reduce blasting delay to 1.1 hrs (Forecast: 1004.2t) | Option 3: Increase uptime to 84.3% and reduce blasting delay to 1.1 hrs (Forecast: 1005.6t)
2018-03-25,29.334758029404696,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 83.9% and reduce blasting delay to 1.1 hrs (Forecast: 994.4t) | Option 2: Increase uptime to 85.0% and reduce blasting delay to 1.1 hrs (Forecast: 994.4t) | Option 3: Increase uptime to 86.2% and reduce blasting delay to 1.1 hrs (Forecast: 1007.0t)
2018-03-27,16.601667530575003,Primary Cause: lag_7d_mean_production_t. Review historical trends.,Option 1: Increase uptime to 94.7% and reduce blasting delay to 2.1 hrs (Forecast: 966.2t) | Option 2: Increase uptime to 93.7% and reduce blasting delay to 1.7 hrs (Forecast: 968.7t) | Option 3: Increase uptime to 95.3% and reduce blasting delay to 2.1 hrs (Forecast: 968.4t)
2018-03-29,22.620617336885044,Primary Cause: lag_7d_mean_production_t. Review historical trends.,Option 1: Increase uptime to 85.4% and reduce blasting delay to 1.1 hrs (Forecast: 991.1t) | Option 2: Increase uptime to 86.1% and reduce blasting delay to 1.1 hrs (Forecast: 1003.8t) | Option 3: Increase uptime to 86.8% and reduce blasting delay to 1.1 hrs (Forecast: 1004.0t)
2018-03-30,15.0503176789154,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 91.9% and reduce blasting delay to 0.7 hrs (Forecast: 969.7t) | Option 2: Increase uptime to 94.2% and reduce blasting delay to 1.0 hrs (Forecast: 960.5t) | Option 3: Increase uptime to 94.2% and reduce blasting delay to 1.0 hrs (Forecast: 976.3t)
2018-03-31,36.39141641259979,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 92.6% and reduce blasting delay to 1.1 hrs (Forecast: 958.0t) | Option 2: Increase uptime to 92.6% and reduce blasting delay to 0.9 hrs (Forecast: 964.5t) | Option 3: Increase uptime to 93.8% and reduce blasting delay to 1.1 hrs (Forecast: 964.8t)
